,Number,After 1,2,After 2,3,After 3,4,After 4,5,After 5,6,After 6,7,After 7,8,After 8,9
pecan,3,349,clean,2,pecan,,,,,,,,,,,,
pedal,4,349,clean,17,metal,3,pedal,,,,,,,,,,
penal,3,349,clean,3,penal,,,,,,,,,,,,
pence,5,302,tuile,43,fence,2,hence,1,pence,,,,,,,,
penne,4,302,tuile,43,fence,6,penne,,,,,,,,,,
penny,4,608,inlet,24,bench,8,penny,,,,,,,,,,
perch,4,401,cider,11,retch,2,perch,,,,,,,,,,
peril,4,401,cider,26,remit,1,peril,,,,,,,,,,
perky,3,401,cider,32,perky,,,,,,,,,,,,
pesky,3,640,guest,267,pesky,,,,,,,,,,,,
pesto,3,60,onset,2,pesto,,,,,,,,,,,,
petal,5,349,clean,17,metal,2,fetal,1,petal,,,,,,,,
petty,5,608,inlet,18,hefty,3,jetty,1,petty,,,,,,,,
phase,3,15,chase,1,phase,,,,,,,,,,,,
phone,3,62,clone,3,phone,,,,,,,,,,,,
phony,3,254,biont,9,phony,,,,,,,,,,,,
photo,4,254,biont,6,cloth,1,photo,,,,,,,,,,
piano,2,19,piano,,,,,,,,,,,,,,
picky,4,577,linty,42,dippy,4,picky,,,,,,,,,,
piece,4,302,tuile,46,mince,1,piece,,,,,,,,,,
piety,4,608,inlet,13,tepid,1,piety,,,,,,,,,,
piggy,5,577,linty,42,dippy,4,picky,1,piggy,,,,,,,,
pilot,3,254,biont,8,pilot,,,,,,,,,,,,
pinch,4,577,linty,12,finch,4,pinch,,,,,,,,,,
piney,4,608,inlet,22,given,10,piney,,,,,,,,,,
pinky,4,577,linty,20,dinky,4,pinky,,,,,,,,,,
pinto,3,254,biont,5,pinto,,,,,,,,,,,,
piper,5,401,cider,52,fiver,33,miner,3,piper,,,,,,,,
pique,4,302,tuile,6,imbue,3,pique,,,,,,,,,,
pitch,4,577,linty,27,dight,7,pitch,,,,,,,,,,
pithy,3,577,linty,8,pithy,,,,,,,,,,,,
pivot,4,254,biont,8,pilot,3,pivot,,,,,,,,,,
pixel,3,608,inlet,15,pixel,,,,,,,,,,,,
pixie,4,302,tuile,46,mince,10,pixie,,,,,,,,,,
pizza,4,769,canty,96,aumil,9,pizza,,,,,,,,,,
place,3,72,plage,3,place,,,,,,,,,,,,
plaid,3,168,clank,24,plaid,,,,,,,,,,,,
plain,3,168,clank,4,plain,,,,,,,,,,,,
plait,4,168,clank,24,plaid,1,plait,,,,,,,,,,
plane,4,72,plage,3,place,2,plane,,,,,,,,,,
plank,5,168,clank,3,blank,2,flank,1,plank,,,,,,,,
plant,4,168,clank,6,bland,3,plant,,,,,,,,,,
plate,5,72,plage,3,place,2,plane,1,plate,,,,,,,,
plaza,4,168,clank,24,plaid,4,plaza,,,,,,,,,,
plead,5,349,clean,7,bleat,4,gleam,1,plead,,,,,,,,
pleat,4,349,clean,7,bleat,1,pleat,,,,,,,,,,
plied,4,608,inlet,15,pixel,1,plied,,,,,,,,,,
plier,4,401,cider,14,infer,6,plier,,,,,,,,,,
pluck,4,577,linty,13,clump,1,pluck,,,,,,,,,,
plumb,4,577,linty,13,clump,1,plumb,,,,,,,,,,
plume,4,302,tuile,8,flume,3,plume,,,,,,,,,,
plump,4,577,linty,13,clump,2,plump,,,,,,,,,,
plunk,4,577,linty,6,flung,3,plunk,,,,,,,,,,
plush,5,505,mushy,13,blush,2,flush,1,plush,,,,,,,,
poesy,3,138,nosey,1,poesy,,,,,,,,,,,,
point,5,369,gouty,29,tonic,3,joint,1,point,,,,,,,,
poise,3,30,louse,17,poise,,,,,,,,,,,,
poker,4,88,vower,43,joker,5,poker,,,,,,,,,,
polar,3,54,moral,6,polar,,,,,,,,,,,,
polka,3,132,tonal,17,polka,,,,,,,,,,,,
polyp,3,369,gouty,8,polyp,,,,,,,,,,,,
pooch,4,369,gouty,69,conic,4,pooch,,,,,,,,,,
poppy,6,369,gouty,97,dowly,41,bobby,2,comfy,1,poppy,,,,,,
porch,4,80,north,2,morph,1,porch,,,,,,,,,,
poser,3,31,loser,4,poser,,,,,,,,,,,,
posit,3,400,moist,1,posit,,,,,,,,,,,,
posse,4,30,louse,17,poise,2,posse,,,,,,,,,,
pouch,4,369,gouty,19,hound,4,pouch,,,,,,,,,,
pound,7,369,gouty,19,hound,6,bound,4,found,3,mound,2,pound,,,,
pouty,3,369,gouty,1,pouty,,,,,,,,,,,,
power,6,88,vower,8,cower,7,lower,4,mower,3,power,,,,,,
prank,6,107,train,14,drank,4,crank,2,frank,1,prank,,,,,,
prawn,5,107,train,3,brawn,2,drawn,1,prawn,,,,,,,,
preen,4,401,cider,42,greet,3,preen,,,,,,,,,,
press,5,198,riser,84,crest,3,dress,1,press,,,,,,,,
price,2,127,price,,,,,,,,,,,,,,
prick,4,175,briny,26,trick,3,prick,,,,,,,,,,
pride,3,127,price,3,pride,,,,,,,,,,,,
pried,4,401,cider,6,fried,4,pried,,,,,,,,,,
prime,4,127,price,3,pride,2,prime,,,,,,,,,,
primo,4,143,croon,5,orbit,1,primo,,,,,,,,,,
print,4,175,briny,6,grind,2,print,,,,,,,,,,
prior,3,143,croon,4,prior,,,,,,,,,,,,
prism,4,178,brust,5,crisp,2,prism,,,,,,,,,,
privy,4,175,briny,7,grimy,4,privy,,,,,,,,,,
prize,5,127,price,3,pride,2,prime,1,prize,,,,,,,,
probe,3,34,prove,4,probe,,,,,,,,,,,,
prone,4,34,prove,4,probe,3,prone,,,,,,,,,,
prong,4,143,croon,9,frond,5,prong,,,,,,,,,,
proof,4,143,croon,16,brood,7,proof,,,,,,,,,,
prose,2,3,prose,,,,,,,,,,,,,,
proud,4,143,croon,28,proul,1,proud,,,,,,,,,,
prove,2,34,prove,,,,,,,,,,,,,,
prowl,4,143,croon,28,proul,2,prowl,,,,,,,,,,
proxy,4,143,croon,28,proul,1,proxy,,,,,,,,,,
prude,3,127,price,3,prude,,,,,,,,,,,,
prune,4,127,price,3,prude,1,prune,,,,,,,,,,
psalm,3,149,clash,13,psalm,,,,,,,,,,,,
pubic,4,577,linty,27,quich,6,pubic,,,,,,,,,,
pudgy,4,577,linty,54,dumpy,2,pudgy,,,,,,,,,,
puffy,4,577,linty,54,dumpy,2,puffy,,,,,,,,,,
pulpy,4,577,linty,20,bully,4,pulpy,,,,,,,,,,
pulse,3,49,guise,5,pulse,,,,,,,,,,,,
punch,5,577,linty,7,bunch,4,munch,2,punch,,,,,,,,
pupal,4,769,canty,96,aumil,4,pupal,,,,,,,,,,
pupil,4,577,linty,24,child,5,pupil,,,,,,,,,,
puppy,5,577,linty,54,dumpy,5,guppy,1,puppy,,,,,,,,
puree,4,127,price,3,purge,1,puree,,,,,,,,,,
purer,5,401,cider,67,luter,6,buyer,2,purer,,,,,,,,
purge,3,127,price,3,purge,,,,,,,,,,,,
purse,4,24,nurse,3,curse,2,purse,,,,,,,,,,
pushy,4,505,mushy,7,bushy,6,pushy,,,,,,,,,,
putty,3,577,linty,10,putty,,,,,,,,,,,,
pygmy,4,577,linty,54,dumpy,1,pygmy,,,,,,,,,,
quack,3,168,clank,6,quack,,,,,,,,,,,,
quail,3,168,clank,13,quail,,,,,,,,,,,,
quake,4,72,plage,28,knave,2,quake,,,,,,,,,,
qualm,4,168,clank,13,quail,1,qualm,,,,,,,,,,
quark,4,43,chard,23,quart,1,quark,,,,,,,,,,
quart,3,43,chard,23,quart,,,,,,,,,,,,
quash,4,149,clash,4,gnash,3,quash,,,,,,,,,,
quasi,3,149,clash,8,quasi,,,,,,,,,,,,
queen,4,608,inlet,16,hymen,2,queen,,,,,,,,,,
queer,6,401,cider,67,luter,6,buyer,2,purer,1,queer,,,,,,
quell,5,608,inlet,26,deely,6,whelp,1,quell,,,,,,,,
query,4,44,leery,2,fiery,1,query,,,,,,,,,,
quest,3,640,guest,1,quest,,,,,,,,,,,,
queue,4,302,tuile,20,fudge,7,queue,,,,,,,,,,
quick,4,577,linty,27,quich,1,quick,,,,,,,,,,
quiet,3,608,inlet,5,quiet,,,,,,,,,,,,
quill,4,577,linty,24,child,1,quill,,,,,,,,,,
quilt,5,577,linty,12,built,2,guilt,1,quilt,,,,,,,,
quirk,3,46,chirl,3,quirk,,,,,,,,,,,,
quite,3,302,tuile,1,quite,,,,,,,,,,,,
quota,3,195,aloft,4,quota,,,,,,,,,,,,
quote,4,62,clone,13,biome,6,quote,,,,,,,,,,
quoth,4,254,biont,6,cloth,1,quoth,,,,,,,,,,
rabbi,4,251,rainy,8,rabid,1,rabbi,,,,,,,,,,
rabid,3,251,rainy,8,rabid,,,,,,,,,,,,
racer,5,257,later,59,gaper,37,waker,2,racer,,,,,,,,
radar,4,251,rainy,9,rajah,4,radar,,,,,,,,,,
radii,4,251,rainy,8,rabid,2,radii,,,,,,,,,,
radio,3,79,manor,13,radio,,,,,,,,,,,,
rainy,2,251,rainy,,,,,,,,,,,,,,
raise,2,8,raise,,,,,,,,,,,,,,
rajah,3,251,rainy,9,rajah,,,,,,,,,,,,
rally,3,251,rainy,5,rally,,,,,,,,,,,,
ralph,4,251,rainy,9,rajah,2,ralph,,,,,,,,,,
ramen,3,257,later,28,ramen,,,,,,,,,,,,
ranch,3,251,rainy,3,ranch,,,,,,,,,,,,
randy,3,251,rainy,2,randy,,,,,,,,,,,,
range,3,56,barge,2,range,,,,,,,,,,,,
rapid,4,251,rainy,8,rabid,1,rapid,,,,,,,,,,
rarer,6,257,later,59,gaper,37,waker,2,racer,1,rarer,,,,,,
raspy,3,161,marsh,32,raspy,,,,,,,,,,,,
ratio,4,79,manor,13,radio,1,ratio,,,,,,,,,,
ratty,4,251,rainy,5,rally,3,ratty,,,,,,,,,,
raven,4,257,later,28,ramen,1,raven,,,,,,,,,,
rayon,4,79,manor,5,baron,3,rayon,,,,,,,,,,
razor,4,79,manor,9,valor,5,razor,,,,,,,,,,
reach,2,10,reach,,,,,,,,,,,,,,
react,3,10,reach,1,react,,,,,,,,,,,,
ready,3,10,reach,5,ready,,,,,,,,,,,,
realm,4,10,reach,5,ready,2,realm,,,,,,,,,,
rearm,4,16,heard,9,leary,3,rearm,,,,,,,,,,
rebar,4,257,later,18,debar,2,rebar,,,,,,,,,,
rebel,4,401,cider,42,greet,12,rebel,,,,,,,,,,
rebus,3,198,riser,12,rebus,,,,,,,,,,,,
rebut,4,401,cider,32,perky,2,rebut,,,,,,,,,,
recap,4,257,later,48,break,12,recap,,,,,,,,,,
recur,3,401,cider,1,recur,,,,,,,,,,,,
recut,4,401,cider,11,retch,1,recut,,,,,,,,,,
reedy,4,401,cider,11,nerdy,1,reedy,,,,,,,,,,
refer,5,401,cider,67,luter,28,fever,1,refer,,,,,,,,
refit,4,401,cider,26,remit,3,refit,,,,,,,,,,
regal,3,257,later,10,regal,,,,,,,,,,,,
rehab,4,257,later,48,break,1,rehab,,,,,,,,,,
reign,4,401,cider,26,remit,4,reign,,,,,,,,,,
relax,4,257,later,10,regal,2,relax,,,,,,,,,,
relay,5,257,later,10,regal,2,relax,1,relay,,,,,,,,
relic,3,401,cider,6,relic,,,,,,,,,,,,
remit,3,401,cider,26,remit,,,,,,,,,,,,
renal,4,257,later,10,regal,2,renal,,,,,,,,,,
renew,5,401,cider,42,greet,12,rebel,1,renew,,,,,,,,
repay,5,257,later,48,break,12,recap,1,repay,,,,,,,,
repel,5,401,cider,42,greet,12,rebel,2,repel,,,,,,,,
reply,4,401,cider,32,perky,1,reply,,,,,,,,,,
rerun,5,401,cider,32,perky,5,berth,1,rerun,,,,,,,,
reset,3,198,riser,4,reset,,,,,,,,,,,,
resin,3,198,riser,3,resin,,,,,,,,,,,,
retch,3,401,cider,11,retch,,,,,,,,,,,,
retro,3,13,metro,1,retro,,,,,,,,,,,,
retry,4,44,leery,15,berry,3,retry,,,,,,,,,,
reuse,3,24,nurse,3,reuse,,,,,,,,,,,,
revel,6,401,cider,42,greet,12,rebel,2,repel,1,revel,,,,,,
revue,4,127,price,34,verge,2,revue,,,,,,,,,,
rhino,3,143,croon,1,rhino,,,,,,,,,,,,
rhyme,4,127,price,34,verge,5,rhyme,,,,,,,,,,
rider,4,401,cider,5,wider,4,rider,,,,,,,,,,
ridge,4,127,price,19,dirge,1,ridge,,,,,,,,,,
rifle,4,127,price,19,dirge,4,rifle,,,,,,,,,,
right,4,175,briny,20,girth,1,right,,,,,,,,,,
rigid,4,175,briny,20,girth,1,rigid,,,,,,,,,,
rigor,5,143,croon,20,tumor,4,vigor,1,rigor,,,,,,,,
rinse,3,24,nurse,1,rinse,,,,,,,,,,,,
ripen,3,401,cider,6,ripen,,,,,,,,,,,,
riper,6,401,cider,52,fiver,33,miner,3,piper,1,riper,,,,,,
risen,3,198,riser,2,risen,,,,,,,,,,,,
riser,2,198,riser,,,,,,,,,,,,,,
risky,3,178,brust,36,risky,,,,,,,,,,,,
rival,3,251,rainy,3,rival,,,,,,,,,,,,
river,6,401,cider,52,fiver,7,giver,2,liver,1,river,,,,,,
rivet,4,401,cider,6,ripen,3,rivet,,,,,,,,,,
roach,2,1,roach,,,,,,,,,,,,,,
roast,2,4,roast,,,,,,,,,,,,,,
robin,4,80,north,6,round,2,robin,,,,,,,,,,
robot,4,80,north,4,motor,1,robot,,,,,,,,,,
rocky,3,80,north,11,rocky,,,,,,,,,,,,
rodeo,3,88,vower,21,rodeo,,,,,,,,,,,,
roger,5,88,vower,43,joker,37,gomer,1,roger,,,,,,,,
rogue,3,31,forge,1,rogue,,,,,,,,,,,,
roomy,5,80,north,11,rocky,7,rowdy,1,roomy,,,,,,,,
roost,3,91,worst,4,roost,,,,,,,,,,,,
rotor,4,80,north,4,motor,1,rotor,,,,,,,,,,
rouge,3,31,forge,1,rouge,,,,,,,,,,,,
rough,3,80,north,1,rough,,,,,,,,,,,,
round,3,80,north,6,round,,,,,,,,,,,,
rouse,3,9,horse,2,rouse,,,,,,,,,,,,
route,3,31,forge,11,route,,,,,,,,,,,,
rover,7,88,vower,6,cover,5,hover,3,lover,2,mover,1,rover,,,,
rowdy,4,80,north,11,rocky,7,rowdy,,,,,,,,,,
rower,8,88,vower,8,cower,7,lower,4,mower,3,power,2,tower,1,rower,,
royal,3,54,moral,2,royal,,,,,,,,,,,,
ruddy,4,175,briny,20,curdy,1,ruddy,,,,,,,,,,
ruder,4,401,cider,7,under,1,ruder,,,,,,,,,,
rugby,3,175,briny,2,rugby,,,,,,,,,,,,
ruler,4,401,cider,67,luter,2,ruler,,,,,,,,,,
rumba,4,251,rainy,4,rumal,1,rumba,,,,,,,,,,
rumor,5,143,croon,20,tumor,2,humor,1,rumor,,,,,,,,
rupee,3,127,price,1,rupee,,,,,,,,,,,,
rural,4,251,rainy,4,rumal,2,rural,,,,,,,,,,
rusty,3,178,brust,12,rusty,,,,,,,,,,,,
sadly,3,119,salty,1,sadly,,,,,,,,,,,,
safer,3,21,shear,9,safer,,,,,,,,,,,,
saint,3,119,salty,6,saint,,,,,,,,,,,,
salad,3,119,salty,8,salad,,,,,,,,,,,,
sally,3,119,salty,1,sally,,,,,,,,,,,,
salon,2,27,salon,,,,,,,,,,,,,,
salsa,4,119,salty,8,salad,2,salsa,,,,,,,,,,
salty,2,119,salty,,,,,,,,,,,,,,
salve,3,13,sauce,8,salve,,,,,,,,,,,,
salvo,3,27,salon,2,salvo,,,,,,,,,,,,
sandy,3,119,salty,7,sandy,,,,,,,,,,,,
saner,4,21,shear,9,safer,8,saner,,,,,,,,,,
sappy,5,119,salty,7,sandy,6,saucy,3,sappy,,,,,,,,
sassy,7,119,salty,7,sandy,6,saucy,3,sappy,2,savvy,1,sassy,,,,
satin,4,119,salty,6,saint,1,satin,,,,,,,,,,
satyr,3,39,strap,1,satyr,,,,,,,,,,,,
sauce,2,13,sauce,,,,,,,,,,,,,,
saucy,4,119,salty,7,sandy,6,saucy,,,,,,,,,,
sauna,3,119,salty,38,sauna,,,,,,,,,,,,
saute,3,13,sauce,1,saute,,,,,,,,,,,,
savor,2,5,savor,,,,,,,,,,,,,,
savoy,3,27,salon,5,savoy,,,,,,,,,,,,
savvy,6,119,salty,7,sandy,6,saucy,3,sappy,2,savvy,,,,,,
scald,3,155,stalk,14,scald,,,,,,,,,,,,
scale,3,35,shale,4,scale,,,,,,,,,,,,
scalp,4,155,stalk,14,scald,4,scalp,,,,,,,,,,
scaly,5,155,stalk,14,scald,4,scalp,1,scaly,,,,,,,,
scamp,4,155,stalk,63,swamp,1,scamp,,,,,,,,,,
scant,4,155,stalk,11,shaft,4,scant,,,,,,,,,,
scare,2,7,scare,,,,,,,,,,,,,,
scarf,4,31,shark,23,scart,4,scarf,,,,,,,,,,
scary,5,31,shark,23,scart,4,scarf,1,scary,,,,,,,,
scene,3,74,spine,2,scene,,,,,,,,,,,,
scent,3,211,spelt,8,scent,,,,,,,,,,,,
scion,3,141,stoop,9,scion,,,,,,,,,,,,
scoff,5,141,stoop,40,showy,16,scold,1,scoff,,,,,,,,
scold,4,141,stoop,40,showy,16,scold,,,,,,,,,,
scone,3,21,stoke,9,scone,,,,,,,,,,,,
scoop,3,141,stoop,4,scoop,,,,,,,,,,,,
scope,4,21,stoke,9,scone,1,scope,,,,,,,,,,
score,2,7,score,,,,,,,,,,,,,,
scorn,3,15,snort,3,scorn,,,,,,,,,,,,
scour,2,18,scour,,,,,,,,,,,,,,
scout,4,141,stoop,13,shout,3,scout,,,,,,,,,,
scowl,4,141,stoop,40,showy,5,scowl,,,,,,,,,,
scram,3,39,strap,12,scram,,,,,,,,,,,,
scrap,3,39,strap,1,scrap,,,,,,,,,,,,
scree,2,7,scree,,,,,,,,,,,,,,
screw,3,56,surer,13,screw,,,,,,,,,,,,
scrub,2,27,scrub,,,,,,,,,,,,,,
scrum,3,27,scrub,1,scrum,,,,,,,,,,,,
scuba,3,119,salty,26,scuba,,,,,,,,,,,,
sedan,3,66,steak,6,sedan,,,,,,,,,,,,
seedy,4,211,spelt,36,sheik,14,seedy,,,,,,,,,,
segue,4,74,spine,25,style,8,segue,,,,,,,,,,
seize,5,74,spine,18,slime,9,suite,1,seize,,,,,,,,
semen,3,211,spelt,54,semen,,,,,,,,,,,,
sense,3,74,spine,2,sense,,,,,,,,,,,,
sepia,3,66,steak,30,sepia,,,,,,,,,,,,
serif,3,56,surer,5,serif,,,,,,,,,,,,
serum,3,56,surer,1,serum,,,,,,,,,,,,
serve,3,7,scree,2,serve,,,,,,,,,,,,
setup,3,211,spelt,2,setup,,,,,,,,,,,,
seven,4,211,spelt,54,semen,3,seven,,,,,,,,,,
sever,4,56,surer,27,sheer,5,sever,,,,,,,,,,
sewer,5,56,surer,27,sheer,5,sever,1,sewer,,,,,,,,
shack,3,155,stalk,10,shack,,,,,,,,,,,,
shade,3,35,shale,5,shade,,,,,,,,,,,,
shady,4,155,stalk,63,swamp,22,shady,,,,,,,,,,
shaft,3,155,stalk,11,shaft,,,,,,,,,,,,
shake,4,35,shale,5,shade,4,shake,,,,,,,,,,
shaky,3,155,stalk,4,shaky,,,,,,,,,,,,
shale,2,35,shale,,,,,,,,,,,,,,
shall,4,155,stalk,14,scald,8,shall,,,,,,,,,,
shalt,3,155,stalk,3,shalt,,,,,,,,,,,,
shame,5,35,shale,5,shade,4,shake,3,shame,,,,,,,,
shank,4,155,stalk,10,shack,1,shank,,,,,,,,,,
shape,6,35,shale,5,shade,4,shake,3,shame,2,shape,,,,,,
shard,3,31,shark,3,shard,,,,,,,,,,,,
share,3,7,scare,6,share,,,,,,,,,,,,
shark,2,31,shark,,,,,,,,,,,,,,
sharp,4,31,shark,3,shard,2,sharp,,,,,,,,,,
shave,7,35,shale,5,shade,4,shake,3,shame,2,shape,1,shave,,,,
shawl,4,155,stalk,19,slain,5,shawl,,,,,,,,,,
shear,2,21,shear,,,,,,,,,,,,,,
sheen,4,211,spelt,36,sheik,5,sheen,,,,,,,,,,
sheep,3,211,spelt,5,sheep,,,,,,,,,,,,
sheer,3,56,surer,27,sheer,,,,,,,,,,,,
sheet,4,211,spelt,8,scent,3,sheet,,,,,,,,,,
sheik,3,211,spelt,36,sheik,,,,,,,,,,,,
shelf,4,211,spelt,12,shell,1,shelf,,,,,,,,,,
shell,3,211,spelt,12,shell,,,,,,,,,,,,
shied,4,211,spelt,54,semen,22,shied,,,,,,,,,,
shift,3,231,stink,14,shift,,,,,,,,,,,,
shine,3,74,spine,3,shine,,,,,,,,,,,,
shiny,4,231,stink,7,sling,4,shiny,,,,,,,,,,
shire,2,12,shire,,,,,,,,,,,,,,
shirk,3,28,spirt,9,shirk,,,,,,,,,,,,
shirt,3,28,spirt,3,shirt,,,,,,,,,,,,
shoal,3,27,salon,3,shoal,,,,,,,,,,,,
shock,4,141,stoop,40,showy,4,shock,,,,,,,,,,
shone,4,21,stoke,9,scone,1,shone,,,,,,,,,,
shook,3,141,stoop,11,shook,,,,,,,,,,,,
shoot,3,141,stoop,5,shoot,,,,,,,,,,,,
shore,3,7,score,6,shore,,,,,,,,,,,,
shorn,4,15,snort,3,scorn,2,shorn,,,,,,,,,,
short,3,15,snort,3,short,,,,,,,,,,,,
shout,3,141,stoop,13,shout,,,,,,,,,,,,
shove,5,21,stoke,9,scone,6,shope,1,shove,,,,,,,,
shown,4,141,stoop,40,showy,3,shown,,,,,,,,,,
showy,3,141,stoop,40,showy,,,,,,,,,,,,
shrew,4,56,surer,13,screw,3,shrew,,,,,,,,,,
shrub,3,27,scrub,1,shrub,,,,,,,,,,,,
shrug,3,27,scrub,6,shrug,,,,,,,,,,,,
shuck,3,231,stink,4,shuck,,,,,,,,,,,,
shunt,3,231,stink,1,shunt,,,,,,,,,,,,
shush,4,231,stink,39,slush,2,shush,,,,,,,,,,
shyly,4,231,stink,39,slush,1,shyly,,,,,,,,,,
siege,3,74,spine,7,siege,,,,,,,,,,,,
sieve,4,74,spine,7,siege,1,sieve,,,,,,,,,,
sight,4,231,stink,13,sixth,2,sight,,,,,,,,,,
sigma,4,119,salty,26,scuba,5,sigma,,,,,,,,,,
silky,3,231,stink,5,silky,,,,,,,,,,,,
silly,3,231,stink,24,silly,,,,,,,,,,,,
since,3,74,spine,2,since,,,,,,,,,,,,
sinew,4,211,spelt,54,semen,7,sinew,,,,,,,,,,
singe,4,74,spine,2,since,1,singe,,,,,,,,,,
siren,4,56,surer,13,screw,9,siren,,,,,,,,,,
sissy,4,231,stink,24,silly,2,sissy,,,,,,,,,,
sixth,3,231,stink,13,sixth,,,,,,,,,,,,
sixty,4,231,stink,13,sixth,1,sixty,,,,,,,,,,
skate,4,35,shale,20,stake,1,skate,,,,,,,,,,
skier,4,56,surer,27,sheer,13,skier,,,,,,,,,,
skiff,4,231,stink,9,skimp,4,skiff,,,,,,,,,,
skill,5,231,stink,9,skimp,4,skiff,1,skill,,,,,,,,
skimp,3,231,stink,9,skimp,,,,,,,,,,,,
skirt,4,28,spirt,3,shirt,2,skirt,,,,,,,,,,
skulk,4,231,stink,4,shuck,1,skulk,,,,,,,,,,
skull,4,231,stink,8,sulky,1,skull,,,,,,,,,,
skunk,5,231,stink,3,slunk,2,spunk,1,skunk,,,,,,,,
slack,3,155,stalk,2,slack,,,,,,,,,,,,
slain,3,155,stalk,19,slain,,,,,,,,,,,,
slang,4,155,stalk,19,slain,1,slang,,,,,,,,,,
slant,3,155,stalk,3,slant,,,,,,,,,,,,
slash,4,155,stalk,19,slain,7,slash,,,,,,,,,,
slate,3,35,shale,5,slate,,,,,,,,,,,,
slave,4,35,shale,5,slate,4,slave,,,,,,,,,,
sleek,3,211,spelt,7,sleek,,,,,,,,,,,,
sleep,3,211,spelt,1,sleep,,,,,,,,,,,,
sleet,3,211,spelt,1,sleet,,,,,,,,,,,,
slept,3,211,spelt,1,slept,,,,,,,,,,,,
slice,4,74,spine,18,slime,3,slice,,,,,,,,,,
slick,3,231,stink,2,slick,,,,,,,,,,,,
slide,5,74,spine,18,slime,3,slice,1,slide,,,,,,,,
slime,3,74,spine,18,slime,,,,,,,,,,,,
slimy,4,231,stink,25,spill,3,slimy,,,,,,,,,,
sling,3,231,stink,7,sling,,,,,,,,,,,,
slink,3,231,stink,4,slink,,,,,,,,,,,,
sloop,4,141,stoop,4,scoop,3,sloop,,,,,,,,,,
slope,5,21,stoke,9,scone,6,shope,1,slope,,,,,,,,
slosh,4,141,stoop,40,showy,2,slosh,,,,,,,,,,
sloth,4,141,stoop,13,shout,1,sloth,,,,,,,,,,
slump,4,231,stink,39,slush,3,slump,,,,,,,,,,
slung,3,231,stink,5,slung,,,,,,,,,,,,
slunk,3,231,stink,3,slunk,,,,,,,,,,,,
slurp,3,28,spirt,1,slurp,,,,,,,,,,,,
slush,3,231,stink,39,slush,,,,,,,,,,,,
slyly,4,231,stink,39,slush,1,slyly,,,,,,,,,,
smack,4,155,stalk,10,shack,3,smack,,,,,,,,,,
small,5,155,stalk,14,scald,8,shall,1,small,,,,,,,,
smart,4,31,shark,23,scart,5,smart,,,,,,,,,,
smash,4,155,stalk,63,swamp,1,smash,,,,,,,,,,
smear,3,21,shear,5,smear,,,,,,,,,,,,
smell,4,211,spelt,12,shell,4,smell,,,,,,,,,,
smelt,3,211,spelt,2,smelt,,,,,,,,,,,,
smile,4,74,spine,18,slime,1,smile,,,,,,,,,,
smirk,4,28,spirt,9,shirk,1,smirk,,,,,,,,,,
smite,4,74,spine,18,slime,1,smite,,,,,,,,,,
smith,4,231,stink,14,shift,2,smith,,,,,,,,,,
smock,5,141,stoop,40,showy,16,scold,1,smock,,,,,,,,
smoke,3,21,stoke,3,smoke,,,,,,,,,,,,
smoky,4,141,stoop,40,showy,3,smoky,,,,,,,,,,
smote,3,21,stoke,2,smote,,,,,,,,,,,,
snack,5,155,stalk,10,shack,3,smack,1,snack,,,,,,,,
snail,4,155,stalk,19,slain,1,snail,,,,,,,,,,
snake,4,35,shale,20,stake,2,snake,,,,,,,,,,
snaky,4,155,stalk,4,shaky,1,snaky,,,,,,,,,,
snare,4,7,scare,6,share,5,snare,,,,,,,,,,
snarl,4,31,shark,23,scart,10,snarl,,,,,,,,,,
sneak,3,66,steak,2,sneak,,,,,,,,,,,,
sneer,4,56,surer,27,sheer,6,sneer,,,,,,,,,,
snide,3,74,spine,1,snide,,,,,,,,,,,,
sniff,3,231,stink,5,sniff,,,,,,,,,,,,
snipe,3,74,spine,1,snipe,,,,,,,,,,,,
snoop,5,141,stoop,4,scoop,3,sloop,2,snoop,,,,,,,,
snore,4,7,score,6,shore,5,snore,,,,,,,,,,
snort,2,15,snort,,,,,,,,,,,,,,
snout,5,141,stoop,13,shout,3,scout,1,snout,,,,,,,,
snowy,4,141,stoop,40,showy,1,snowy,,,,,,,,,,
snuck,3,231,stink,1,snuck,,,,,,,,,,,,
snuff,3,231,stink,9,snuff,,,,,,,,,,,,
soapy,2,3,soapy,,,,,,,,,,,,,,
sober,2,9,sober,,,,,,,,,,,,,,
soggy,4,57,south,33,solid,15,soggy,,,,,,,,,,
solar,2,8,solar,,,,,,,,,,,,,,
solid,3,57,south,33,solid,,,,,,,,,,,,
solve,2,16,solve,,,,,,,,,,,,,,
sonar,3,8,solar,3,sonar,,,,,,,,,,,,
sonic,4,57,south,33,solid,2,sonic,,,,,,,,,,
sooth,3,57,south,2,sooth,,,,,,,,,,,,
sooty,3,57,south,4,sooty,,,,,,,,,,,,
sorry,2,2,sorry,,,,,,,,,,,,,,
sound,3,57,south,6,sound,,,,,,,,,,,,
south,2,57,south,,,,,,,,,,,,,,
sower,3,9,sober,4,sower,,,,,,,,,,,,
space,4,35,shale,20,stake,10,space,,,,,,,,,,
spade,5,35,shale,20,stake,10,space,1,spade,,,,,,,,
spank,4,155,stalk,10,shack,5,spank,,,,,,,,,,
spare,5,7,scare,6,share,5,snare,2,spare,,,,,,,,
spark,3,31,shark,3,spark,,,,,,,,,,,,
